sensor_type,lat,long,sensor_url
AirTemperature,43.46475,-3.80885,https://playground.fiesta-iot.eu/iot-registry/api/resources/8LWyTyGWIVfuEpOYziaZtSsEsVuUMtq-qhFtQk7pz-0r3saMdaa-3noYH-deCC2rwIbt9eLrh22LpuNxcNHP0oYMntZbNs9_OyIu2MZFNSGbua_ErcWCV6fp6EKSEotM0qkmrlehs3rZghwDO6zMNA==
AirTemperature,43.46442,-3.80884,https://playground.fiesta-iot.eu/iot-registry/api/resources/q02hPwUVPVSRw7TdueGjM8LD4g5jvh4KQEqakni9bjCiUsbUKRQq8liIErzUNBJyID6HPlM4BaZ9Qyvver4APxm5bcWD34Iosro7ci-hluhcHkCI8aLF0P0YUm2mWea40HLU_1ae5YqtkOK0onCG4w==
AirTemperature,43.46415,-3.80881,https://playground.fiesta-iot.eu/iot-registry/api/resources/BjdlvH2i8zZRIvO4BjdX7TNwPntT2_F6YoyvGA0biHjbw2ToG-RDL8wLt0N0B6G_IFwejHHIbvR2O2Iol-gbVNw5rkJd5YCS-AWaGLS-zpHdlw50GWcmyQWNngnc42xZIWixHRtWwOsXVt6iFzxe4Q==
AirTemperature,43.46334,-3.8088,https://playground.fiesta-iot.eu/iot-registry/api/resources/heA3s4mi63KPZbultyumHaOIgnxBm1Hl9SWwlCgkXgg7dBehCJrv_PPlaIBkK_QoY5bw5eXHETPOT2f0DGVfU-sNa9dZWsrTA0ZxlfK_AnIaQplgJyghB1pV8mnPVk8FrmW7qxjmdVHRtHXlV_TImg==
AirTemperature,43.4639,-3.8088,https://playground.fiesta-iot.eu/iot-registry/api/resources/9aSik8GAc7EmSi9oGLq3AEr9xucnvEpMkZq-OhBZlx-4M-WTKynPkwc9p5xS7rT4MNNCv3ml5Itr8m8-FmavyJfUSrJXoyVopeCuZqo7Z29kDuPPBnwcBf5nmLKrMKayqaSony2X90CMaVne38n6eQ==
AirTemperature,43.46131,-3.80879,https://playground.fiesta-iot.eu/iot-registry/api/resources/I2FZAqC42s_CVVABJySf9aGTDIezSOeJ5vcZZGutcV8CizieWH8upWVCwg4NWGPX3RVKwlW_Y7YapBnDzLqrQy4AYrcm76aS2Zh2YOPHWMrwm4Nom-EjEm9jKfv5uFP_fWr_JJKr_cJQOihSYNAFoA==
AirTemperature,43.45854,-3.80872,https://playground.fiesta-iot.eu/iot-registry/api/resources/Xy9dH3ZpcrqJJ-9_74z1HQetQBbwSLNSULQ_4un5EtJRPiUF4kvgeU0tgTXUIJHUavPNUPMjnyMa8bU_VezpD-92XON6C5CUQa0eh3jl3OVRhSgFm7vL1iZLXWt4khy8a7DyENdsU2JQ5yEEz9fXWw==
AirTemperature,43.45938,-3.80872,https://playground.fiesta-iot.eu/iot-registry/api/resources/yQszCtNUFZwsDg0mKetkjVz5GMy7l2N-LBx8s0hMicFdx9hTXjvK967ckDeFAyY1T_B0ViCXL2BE7K1TGrxIeRlj-tvx4aO9q63_HooAb9hyTmPJzL3NAQUaTxKgB1xFtITQkELK4Ul7Tr0ggphc9Q==
AirTemperature,43.4584,-3.80866,https://playground.fiesta-iot.eu/iot-registry/api/resources/prWuSWrsTNo94Qpfu7gCQ_WK6tQP1fAWMRXzfANdltHSpF-5y4koDoRsPtqrEc5ij__elVFCAQLpaZQU1D7SYdEzhyZ9HX49wVpRh31O_dNc8XtYX3gaTH7JTAMECXgVmkzapuKp3MNs5wTLiyx8OQ==
AirTemperature,43.46218,-3.80864,https://playground.fiesta-iot.eu/iot-registry/api/resources/6XoV5iC4ki91Bx2xzsNjIYKpdmLXOinGOeNS0SEvVLtDuB1L9r_0YjGTmRvZSmmk7QrYV4vhKGQSUxUrR2brBb_-fdH_3mO5SJA70ACrTUydvNmeiNMkVO7Owlg5upVb3KHvzbd17i3k-OB37C3-ZA==
AirTemperature,43.4615,-3.80862,https://playground.fiesta-iot.eu/iot-registry/api/resources/-BmUObx88EtuVp3-4nGGC2W8ILohHQpcNw3L1lM9MPPlqiUUj1YxDE6SaufxLFCq5saOoOGcl25uu50R7fRReRY-pXaYu3nMSx9WwHMk7ZjaIKJDLl35ePQnpsQkm0SzKmYoI4FcSn6lnwZndclRLA==
AirTemperature,43.46157,-3.80849,https://playground.fiesta-iot.eu/iot-registry/api/resources/3S1sUZiOAh1T7AKNSkELB3DqzbrBRoKjVBLCz_3YmU8QsQyAPj5Sm1iyigJ7W3ecBMbAdHwbeV5ywPWc3mnkmYI2VXBM-3MeH5RRVCreTKF-JalJVN-ApPvTvoIxMuM0422aZrL-KYLe-YrDsPnang==
AirTemperature,43.46202,-3.80839,https://playground.fiesta-iot.eu/iot-registry/api/resources/Opr4Lbw9Cz_yQQH6SWQ7gN2KU-10NYn2as7OsNblWDdS06ZUKNbHYJmMazREJ2vtzpp2ySk0Hhlqa_AKYVv6GDzfziRCmWGnumJltAjJbm-6RqaA1LKoCvSXojY-8pOYe-pAF6jP3SCNhWwi_dlQPg==
AirTemperature,43.46173,-3.80836,https://playground.fiesta-iot.eu/iot-registry/api/resources/Z5j1YRqHiMXm5W68vLBZih05KKcu2VcBjhS2pU3FM9E2XttApyc5IRMcSjO3weN_aGQLOn-FXZ3yrelTkEEROuqKkQWt8wyOGjsSBXLE1zVJ38BRMa9QksOh8UOSozAqhu2V9GE3JkHDbTnBeWExwQ==
AirTemperature,43.46133,-3.80822,https://playground.fiesta-iot.eu/iot-registry/api/resources/FvIZFR0flPU5I_WC8NU-rR3x0WR7DXI_U6I9KbaAXuV4evL-uBwiE6kIlqJiHHRM3w8jHdNJW1qy511WAeXCp-3wk5UwoIE8atDINWJAMhvJ3kzDN9yCukmGWX3G5z7iZ3FjR4lRaPHXkafrTihmOg==
AirTemperature,43.46074,-3.80812,https://playground.fiesta-iot.eu/iot-registry/api/resources/xHyBz3uxUTcBpZumgQv0t97hve8W06kdMruZ-mS3wN4sKQtdnfdNDRIHjRTQYzUfCE_ujklwPRG08ESO7Jt6tPycbhjftLjifgY3U3Y2NK8q4a6OLfn0oDC1-ohEZiqug8nNCeei-HOKcJtOFfoiXQ==
AirTemperature,43.46085,-3.80812,https://playground.fiesta-iot.eu/iot-registry/api/resources/4bkOY_yUbgYMh_UNd-CidoNvVRkTk4zihl8IUwn2h6fsOfwVTj_hknE-ABMFa9KNFZ0hEfbmD9koet48MSUZQTnY3G4N_vFBTzirFIzlMb1V_sC7rTukW0zKlmqPkP1wiO6rVoY2vBgQoDdPehjOYQ==
AirTemperature,43.46064,-3.80808,https://playground.fiesta-iot.eu/iot-registry/api/resources/SocD6golvg2RlZ2VACrz8cS61rs-Tbz18COEbY8GoeaIDQ0oeSqnRstdGZwfOCCwutXUXTwEouNXPUMOqOXTj4we1TeBPgPK1T78Z7hU0YKW5WKrs7PDHR5jQoklJ4mDbiaa4p9KMq6o39uiBG2RVw==
AirTemperature,43.46096,-3.80803,https://playground.fiesta-iot.eu/iot-registry/api/resources/TQKB0uRr5tC7-foDCyMW5NKc7IzHd5_eR-XykTk_UbZ3aB7OXsl-gpxevmIggZBR9VIKCsTF3tYcuqen23ldcwS6UUTq_8At8rprQd4zxxCyRbO1ihZKNivDiS3nnYxaVyXgnra5DFQ2RolyQvx52Q==
AirTemperature,43.46078,-3.80802,https://playground.fiesta-iot.eu/iot-registry/api/resources/4PPdhjuMT2k6Q_4qxC8Njx9YwkBSmkSUhSbQH0kEK6yfnu8-dm2kRgC6jba9PVWnMnzfL0caD0br-tgZOBUBsGHBTQ2jIgpCM-Y4r0kinqH4XWU_KobAxhw7sBJRxHEjmy3W6urmHKQKCUW8f5Un1A==
AirTemperature,43.46086,-3.808,https://playground.fiesta-iot.eu/iot-registry/api/resources/Y3668JicdZNrMklVky4jfhlfBwsfNWPmvHQJ1U2WHeSqTGzNT5cjcfOl3slsauZNpbk9E-q4R-M04LBiSU3Ml5NUNmybj6x3RDW4d_61RlJx3yu8h04zilF13Zcr43hTxlZOzKfziyde9Bz9aFQ8dg==
AirTemperature,43.46439,-3.80793,https://playground.fiesta-iot.eu/iot-registry/api/resources/NuLcqEB7brlHxAWMksau6f1BnKr062Kdob1MNjNoHSPxkS56ZGNdihJ3zbGb-RQDxhuELham-jt6so5GM8U-e3dakFJmRbJdhQ_d7iUm7IFVfhwoVJjFczafvC8_EoYfSGgzj8Ibnt46Lv8cAidp7g==
AirTemperature,43.4609,-3.80786,https://playground.fiesta-iot.eu/iot-registry/api/resources/brF_9bqzVZAgYY3TPdBqiwTt5PdB8Mp0oNrnSLz7h4q0UYu2jH2QMMLzc32ar0Qi71pdXne2a5gT3uD0uT2hruMSxiWf9QP1MeD4bkhFv7_dh9Z9nMBJY3OC2iTq4-t6SABy8toR-5JILxkX3yyTFA==
AirTemperature,43.46096,-3.80778,https://playground.fiesta-iot.eu/iot-registry/api/resources/arv5QTQKuSNUUlc-Yt26nb2RFbsYE2_v2yhCo5X-Ef4iCBaI9G_1-O_ocUuljs5cO_6q_lHD1RuInAlorbmVfr6wLHitYKLZo-bNP4nsCguSA91wJbclIHdqQwgEtlomOyyXoSZcNAhIQBY8Nu8Rdg==
AirTemperature,43.46152,-3.80775,https://playground.fiesta-iot.eu/iot-registry/api/resources/B3OBgUSr3gTn-4tvg2VOjgyCAsuJsnql0wPUcRdU8a_ryLc6QFkdAXOYNDpybmwVBGJf2h_uE3EXEibVYdqiKm_uhKtVb6HjIjnkwJKTJ0taOdMpo9oiMsDHmlxiTWzuH-Y4HbfslulhQk7Xg_v26A==
AirTemperature,43.4647,-3.80774,https://playground.fiesta-iot.eu/iot-registry/api/resources/BPY6bQR2MH9YraTHFeQ7PBTwjeLX5fZ3SNPOtCuTqtAN51b34qHtZvQ3_AvtcwezBkPSYflZuBUnJ9FRkJDM4mdIKKnXwbmGJsBUYYiujVXs5StGldrNgObk6cLX-fXhAE9j8hl_ARrwlc4SK7RWhA==
AirTemperature,43.46219,-3.80768,https://playground.fiesta-iot.eu/iot-registry/api/resources/Bxy-CMS3n2Yqy1vxKZ5T5AwtYPg_LXiK12gequIxUkzmhLH7iYIluqFb_DavMnnvhE56FfEG5zDNS0fqRaTtjWQj5pQc25blv2cH-ZxAxslJrmoUAzWFUxQwHIL-ZLTp2udr2n041nCEsYMTNex-6Q==
AirTemperature,43.46138,-3.8076,https://playground.fiesta-iot.eu/iot-registry/api/resources/S7eppnyQoDTxJgl0iZDumdos5c4jEnGsOM1aBeQuDTQbiksOqhOseN34okESGvSB1qRPLEFKsFd-Npc3GQNQvJK-Ax6szCr9myZUQCazNfVpgTp5hmZOUcSUUhAwmlH-yomrFL4JBlM8DJZ8gfViuw==
AirTemperature,43.4618,-3.80757,https://playground.fiesta-iot.eu/iot-registry/api/resources/DRDzxvGKbyYDkk6675452Uu3XN57hL6E6ZgP4lGVYDMR15O1qlfhuOWQUdIqJ1LUaiRQUoCfktHF2yGNaDNOUrvSprtE0NxW-uCHbDMzR849vfZ33thluoe8EfKGrjYDgDUKBBsCQFzNHjCXJJOiAw==
AirTemperature,43.4625,-3.80753,https://playground.fiesta-iot.eu/iot-registry/api/resources/FXvGsAElBt_zf9DBKPpigWcR9kBJ_z9UFFYTWSociDEa76pbi3RhzsZ9pxMmuNVULAOZvJ8puKTIZz1TrJ5WiAN1A-1U6nENt_qtrPwstFwEKzbPekZFLsBokkrByutRQ1Ezlsw9SpOzdjnJnEjppQ==
AirTemperature,43.46156,-3.80745,https://playground.fiesta-iot.eu/iot-registry/api/resources/QycRxG3C4iiz5aXBFhzqe3KHvjQ3FqvGdkzmxiP7tOX6ipjAhe0BOAL4Trv0LenRrOLjTKktHJqqnsJnduzogU3apPPlCix41A64_cibyuIYzgWIxZkf66w_nzgjvINZBxlVH0dqeveuafyXc1RAYQ==
AirTemperature,43.46102,-3.80743,https://playground.fiesta-iot.eu/iot-registry/api/resources/bgu2KG6ls6weOVZ4CaMFP7cxfNXQdtTlOV2fgrPacuP6f8GZsCFFQFek7-PDrdOwQNr3NHaeKvhD8slDtMKjaq7udaxhHCsDQ507xvSGVyfKkd9m_D9RvFlbRdMXUdwubN9-aCqtw-2YQ8uXLIk7Xw==
AirTemperature,43.46208,-3.80741,https://playground.fiesta-iot.eu/iot-registry/api/resources/hAZ-NZ0DupyAhhdlH4HvfnDtXKobGZeqPtQf991Q1c-3GtzwWnevlTGFaTChdrP12gcXSude8iC4zeF8uUE78pxhjEsyyPPuaOs68K8BF2l1l_FsRHoKpcabO4qykomU9W_NOePtfwhRU9_e3zU_oA==
AirTemperature,43.46211,-3.80737,https://playground.fiesta-iot.eu/iot-registry/api/resources/onWnPhDEQEHIqqSMcjnDgiQuVJItgBBy8IOOhnCROpQ9EwHBPEta9B4OwufvYRprYmPnwJiJzg-MRQEXMaxEX6JzLm-VGpQm_B8E3YLzpXkImYQ4OMJhyRa0VS81j-AiG0uB6yJf8KjDdNZaLPs1GA==
AirTemperature,43.46282,-3.80735,https://playground.fiesta-iot.eu/iot-registry/api/resources/fsgokd9R1SfKJkww35Kx7f0UprKndybIoU-V2aAALVRo4d7BhW_jB8LRhN3um1Ggk4YDVTVblBNNl0WHlGXKWx81LmLhQM_kJO4o-ZQ3Iqc8ugkki-W6cuE7xMpU_WdIgEUWx5pWBEIGUiN2zZ3zXQ==
AirTemperature,43.46365,-3.80726,https://playground.fiesta-iot.eu/iot-registry/api/resources/MbZXRgyruA_0W3MyuB4VDmZZ4Q2rcQYEB6TdtIjYWSMvX38xYTKw5N2YKFxkvaUcnLDizPVhhTFlPO50sbKW-Xouo6p1CJjGKnawBAnlx9A1crqBawwzD4s2VN_6sxKNgZ09P81l8AZj6aAuA3DT_w==
AirTemperature,43.46284,-3.80716,https://playground.fiesta-iot.eu/iot-registry/api/resources/4m5YuTdTyiIhUpQ-oryJTAmORoQ-JtVJl06m7-EXtVxEZF0P-Tarofr9Jx3j0w6t3Iwug8TyQVkEidP2Y3Nj-5Hj5eBHSdOu8tSf1Tz1l-qR4YNyZnyg6suX6nHxaCdL5flpO8zGswajKGti9WNtyg==
AirTemperature,43.46365,-3.80696,https://playground.fiesta-iot.eu/iot-registry/api/resources/QBU_yDcB8NI1T2sGKOYE5NscQE1gADklbE-u-UzWvDKWAAG2ZQlQ-Qp7tqGwrDWkKPFJACyX7t0aU9d2N-6q5Q61bG3iooxlyLwTObtLVN1ShPmC7yEjLJKW5A6f6IRPlQH9o_Td725ZypK2qnA8AA==
AirTemperature,43.46104,-3.80693,https://playground.fiesta-iot.eu/iot-registry/api/resources/Fxb4KLnphrOdFNEwSMmNxAqThM4ypb-KQ8YR7u75_J0f95vXKocAuP2xZeRZrn-O9_FZ6pYK2hnawOiuf5Kk1302y5afD_ufLUOpvJGn3CobzxaNXcgi_1znk6QZqwCRjIxX0erd1AG_nhq9JBZBIA==
AirTemperature,43.46145,-3.80681,https://playground.fiesta-iot.eu/iot-registry/api/resources/fKZR7XO-_kowYms2QUCYjUg02zKYUKvCW6k_B3Q1U5aWJqsNVZ4VqEntLDwbDR9pEkZlN5Cpp1VbnYluG7pp__V3cv1CF5SARfiUc24KOu38auMwXfkXc0hzTynPJSQwvm5GYRJxQ2K6beRfTSepcQ==
AirTemperature,43.46221,-3.80674,https://playground.fiesta-iot.eu/iot-registry/api/resources/qYyOkninl1yR3lrbJIqCzgbXNVAwXbpiTjiChweAdxT9SPsVrUrCDtNWxXUr3uA-oCiivQN_5MN1NipUeSveMDOcJ-O8ZqjdlOgAqhlpGZzE3jmLzhNLB8vaZDSk2iAeaBQyIB5PIeHa-HJ1qxJ3eA==
AirTemperature,43.47187,-3.80673,https://playground.fiesta-iot.eu/iot-registry/api/resources/WCVXYRMZRRUOQeGEpIHMmNt7vwKEdEXp5PysupRWGx4Xm-x89RX4Wny0rC51nnYvTrzwgmvod8KSItHNG621vAnCYzYPYgSb7m1QMpZM3SrzqCtFmIX-VSCfrct1ckiOT7sr_9cIrj6vT_35d78UNg==
AirTemperature,43.46474,-3.8067,https://playground.fiesta-iot.eu/iot-registry/api/resources/h65wy7Wyr8HDEaihIRWH5boGxpoHaNACLvFRM8Eze7-GuaBw3loElH6bUwIMHXA2RIju9Slq6jwIRzhH5SXUZx52Ukbo7AWh8Hya6XVKRAHS9yxlSccIqToGwiRBeA5DvvSLXI5bGF_sZt1cDIp6Iw==
AirTemperature,43.46162,-3.80669,https://playground.fiesta-iot.eu/iot-registry/api/resources/CGkVIpdzAn4b5WhWr_1tH9UFEA3VDcVqeZkUds2Ji1DuEZ1JeaTYmUfxDsEVV9RzlrrdThqmgvZVaT3Mw21NHkpp7NbFGR78aF6mkJSp8M5QBWavmBo_W6bfsMVCa9ZeRaMiDPuNV5B2Q1p6Nwr6LA==
AirTemperature,43.46334,-3.80668,https://playground.fiesta-iot.eu/iot-registry/api/resources/yGozJYYt2pja2SC2Xa_7A2uRkmNxYv-H2-VNs9D0JQy0iNpbbWcom9gEYlosKj1uKPvN1sg25rRXZoYTEXz5QJ2yBdeMrV9-k7WO1GPm2W07OalDy_Exwl37P3cYD0JQ1DN21RhaucCP-PJvZ0Q23w==
AirTemperature,43.46439,-3.80661,https://playground.fiesta-iot.eu/iot-registry/api/resources/P3oYLVSDVvkG3sdjj3WNa6LYHvbZbCFhlv1SdMIkU5-5hv-4hpEfVM-Pb_BORbocpvOgypO62iawI4SX_7LjLpEvYvXt2rQ0SkVM4B5qkd9IdrvCrhd_nyQatJ_1lMZmQR0SE2pJdxtp19aDeu4lig==
AirTemperature,43.46147,-3.80653,https://playground.fiesta-iot.eu/iot-registry/api/resources/qrtSsyVIBdqqV4vYV4G9SUwzkP7kb3kLQ5uxWn6EaDW3m_Qgj2wWTu_rR1xseKNREGDl5uHgbkgMEyzwhZSWzzIKGBOFl_BRcVHiY0oPGdUuworzV-saRNeowXwuG3VUxPpOuZrPkHbyeECfQUFh_w==
AirTemperature,43.46104,-3.80649,https://playground.fiesta-iot.eu/iot-registry/api/resources/Qxone6-WDawPkgBRPH4GYv7AnmAQ-ZzUhJrOteya9_T6rLQO2Q7Knx6sIRhZ-GKpSVWrrE85bvvpnrjAKFtDgcvyWByM53JUfQQsbVSsgx4YON-iTbsqrU1Ne8BWlm3z2I4Jug58PNbFv__FJRSI9Q==
AirTemperature,43.46335,-3.80643,https://playground.fiesta-iot.eu/iot-registry/api/resources/2mLxDBAZGmFnTbax6NZsbvjZJpgCQw0aL5Et03YgQy8zoqpl3YCJzXVqIJD7HIymt16oFcQofv563zhIlVgjtMIFpgHEtISbuTyhqKYb7BR3SKbQUeioHx1h1o0jhLANGp9f4F9CRTiCMYKrAeMaxQ==
AirTemperature,43.46446,-3.80643,https://playground.fiesta-iot.eu/iot-registry/api/resources/sFSMfAkupfqua_96hvlZqGLxthDY7a9zac9vdYbgeR5QvG_aagxuC1NXXj-z6gZbnA6JFf1jMg4Ga6W0QgwM-IK6zbwPNbPm94hs_6z9FNnOJd9_1sWr1v9dVBZ73MiEyV1DoZ4ISzMT4WS6YcWGOg==
AirTemperature,43.46364,-3.80633,https://playground.fiesta-iot.eu/iot-registry/api/resources/qbLNupPb6i0iyuo2plvmW0qyE9GO9nXDqRCSdcoFXPb5olz5Kne90QPF0MTqGI3KVxm-nKltzY6ZrVf_zPmb7ATYYsl4uLL2V0vB0jRrJsW3lphg6CA0gbI_JagYLty36TcFwbyGtelMpQdK9Gx2DQ==
AirTemperature,43.4644,-3.80631,https://playground.fiesta-iot.eu/iot-registry/api/resources/t2waYOnO5tEgHkOjCMBVP1yXoT6qjzkKt-VwMZudmNR2WhXqiHSEgUpj7Ks1r_P2YGGi4YW6mhstLLXec00ZE9Nl565lmhLiMzexJwm0xtSGW-TimwgzqZ7hjWVpOAlJRatd5MdY9x0kmG4ag84stw==
AirTemperature,43.46343,-3.80627,https://playground.fiesta-iot.eu/iot-registry/api/resources/AGziSnjUbHF90aXuRrbiVefTMScGJN90FZmDK0PAFq-Ky20rvuZcEDIRNnEIeIiIVLQIX90d_TOrkJMgqJgF1kHYYdL6htbQ5tR0fSP8G-uq8rNr-Zsr755JlBxXrxUiGjGImgvO58e83n_ySEifcQ==
AirTemperature,43.46359,-3.80626,https://playground.fiesta-iot.eu/iot-registry/api/resources/H2jpS3AHe8emu3m2sC6KZojlb2Af9IiYSYJJIM8F7GDJGLNrScqNvuM9SNS36Jcz2fKLPEmLw4XP1s-R9L-7Go6n_H3uc0roj34LQQS6WlZ2cqc2UE9QHJyK_7cYBVLhlbOfdNCjJYgPIrBvdIHShw==
AirTemperature,43.46467,-3.80619,https://playground.fiesta-iot.eu/iot-registry/api/resources/ppk_sLR1zU1x_kb0ZuJxjSjO6W8dWHmBbfNbjbpL0GcSv3iD8jdLLUKTmsqPnQRAJciPq5mUGsQsjDHBKq0yCNDK-nX7Ds0mPzcbxSNHDy_BeBMjbQHjS4sUyPX2sqxzCo6IHOFMSR_lGODc2jPsIQ==
AirTemperature,43.46406,-3.80615,https://playground.fiesta-iot.eu/iot-registry/api/resources/OYivjpZypu02_Ff13HHPUSW2VTwz2LuhxniqYbftfWNefA9zAO2-ZzE1xTG29Q0YjksVU4xxuLZdWt3fvqMJEQaUUM9G7SJApe0s176GuoI2i-FhI52TnEhvBnXdS8RtLs7IZGHePyr_sudR52khLw==
AirTemperature,43.46385,-3.80613,https://playground.fiesta-iot.eu/iot-registry/api/resources/aLySFRFLrKpRfmxytEEq77s42fWEY67l6wlKDv8Y9WawGFO2P7EWTbtkE20S4CI4S1iAS6LLQylTOjNrzXm__9DlA-834IfQbSSSdfUtjSCVEWVjmD25eomSbeBEeYlv8xCPzQ9JGChQslZKD2WOZQ==
AirTemperature,43.46483,-3.80613,https://playground.fiesta-iot.eu/iot-registry/api/resources/ea4iY_ZC9fisF4WsdYp_T2fECq0YGKQRgD0BAeAAF9-S3tFfTj1nuHE0D37KICVjYL2Eq9aUSjLqhTQjY56KnvVOGvs_CgYePdZ4osy7g7pubdFAcEi4F_4y5pD48D6klnehFaRacw17zatpAUnZpw==
AirTemperature,43.46436,-3.80607,https://playground.fiesta-iot.eu/iot-registry/api/resources/WBFPO4CjY6DVUZuFRLs7LfZicf2pUQNvzJP-wJbCHsO2Mt24wSsBI798I-o2AMAU65aO0NxYUv2IkAFMp4yJ0hHyZARjzwKaQKcw9kYJtUOf7V8hTWABin7IurCAWJxbuVoR_r94NXVnXBSMmVJM4g==
AirTemperature,43.46167,-3.80591,https://playground.fiesta-iot.eu/iot-registry/api/resources/IjCP7L3xj7wsud70SaIeJew4CRyKdzf6j7i_3h2WPZMuSiqbM4jLGOHImDcEqB9rDNW3MV-Gbp3773TnpVEt5oB6qppFM5wvfrgjLRXj4JlwARSh6Kh1a14qytSRLoKHNJHR6U8rMItN479tEyruZA==
AirTemperature,43.46339,-3.80582,https://playground.fiesta-iot.eu/iot-registry/api/resources/C6v3zHPozDw5YbZR6GoIJfekaj4UAoE7x9lGrR_mnROMvbhe-Xs3Aw0QxsjTcczxkDXunXzt2sosQ2uKE_FxkCeaTKYKhGsxN376a_iuUez3us7U5zhgjjWvnIQ-JB2bdx6pLPVuid0UD-XmqKM6aw==
AirTemperature,43.46359,-3.80555,https://playground.fiesta-iot.eu/iot-registry/api/resources/Covu2gwNlvbcMhkdCjjAPfEwZxrOs-fq5chSVxdUefy5_J2SoBiN1pGgxIrxtJHbzLfCwwRE6yKW96C_ThQe78v0E05gHR8Jbt3KP0Vld_dO330YD9kBHUMEDX2nXM-vf74TVFKFpWJEr-kQQWvGNg==
AirTemperature,43.46385,-3.80545,https://playground.fiesta-iot.eu/iot-registry/api/resources/Z3tH98BQ3Y16P9AAvCV64GUTuNNxpuCQIq4XuG9W5ZrJF-zQEeYpa4UBnblvh54dbAgmwHmMbXU-P3lHr-3iXLrA-eDr-R94k4RGeHZO2UgluzXXyoKf7ddnaMQqP5SOxkUnkzP4rYz7dp2JjEH-vA==
AirTemperature,43.46409,-3.80545,https://playground.fiesta-iot.eu/iot-registry/api/resources/BHy2yPIFc7o-Sn2JHI2yGEzW8r7N2WViFa4l5c3QD1AWYtZNRV2DvKHsx4u-3h8p0M1NMiIQ1fYBJmvshRIQvuYl452sKn1ONt03xkwzQABInqkUpss0wTk4FIDEl1CQIRj9cDV6PSGeJ2DPb85wOw==
AirTemperature,43.46424,-3.80545,https://playground.fiesta-iot.eu/iot-registry/api/resources/KGFUQj6cESmsWKFRPPpJsEA6W9PY-5dRWuO-3fEjySaysXHMaD5J4V7Mv2A3LxLaU13n_SiSzI4ySo4gWnOcbAaM9H51wxmz1rB5FqfXAPlaZ-3-HFfiCdOOG-_Cn2jUzM2IAyA5MW-DLI5mPAZGJg==
AirTemperature,43.46264,-3.80544,https://playground.fiesta-iot.eu/iot-registry/api/resources/f3HdDTp6duakT1PPRwZOVmBOVpuSX_DCRyHeZXMB8X_zq4d3y5um9PN3-fxbWZ9HKyLL2kwmPpz-Fl3wlWLpoiKvw3Q7UmBwlQCwUj4nsogB6vh1gPh0cyAM7Rvls2t7pQVMMpYfx5hkpNT0ngBDTw==
AirTemperature,43.46246,-3.80542,https://playground.fiesta-iot.eu/iot-registry/api/resources/rYxCOnciK95QeD4iHkAXqqnJ_ncz6Za7B17luPvEoQJaIYEbFnaPRe7g6-EXkkKrEf7wi6q977lhNS4zUeudKnrXvRAsFxFKwNncaVMI57TvLq0N1IdG-q0QW4keLKmkINnhsUFsS8yqOpw-evIOgQ==
AirTemperature,43.46239,-3.8052,https://playground.fiesta-iot.eu/iot-registry/api/resources/nMB4jbbxc9NmIknGST6XJvSA-LH7-dbr8IZvpqnjcL6uKT_P7_MEgJrY9DeJBAFMOOw3yMH-LYMxer3zvkYYfqzVitMyshh-f2Xfu5g_X4duoHeNVNC7vCE-2EfTGB2RlcDFRWqAMkcxcr6aFX2K0g==
AirTemperature,43.46271,-3.80518,https://playground.fiesta-iot.eu/iot-registry/api/resources/93xeh1Q6mOf_y_X4Mb75c9juyiGzSFKxyp8E4PjRXs94SA9igPAdNwoi53MDjf4-7IhaB2t3K5Fik2W7TowCCQ5hNUj5atOfN9Etvn0pzSu__oTlSLgbrm-lBLaBTgsOjUhX2gxj5671xC7GsuY6Hw==
AirTemperature,43.46176,-3.80509,https://playground.fiesta-iot.eu/iot-registry/api/resources/jxsMZTxd84q2NVh42YRGLRFezIWCZJByel4u5XN6JePTfeZEQL3NlQOuii_mD55IqkIvIdj-PsX4VEY4marhJDfbsgzcYhmqsSbDemOkSiMxlBfnQraxK1-q08-Vgmw4tBdeKvYXPxUlMZW-u-mnlA==
AirTemperature,43.46453,-3.805,https://playground.fiesta-iot.eu/iot-registry/api/resources/2Ysgs7OgRULJ_4Zk-cP14HfFT-eiHBUEPQAOe1Hnhj3j0Zz8ReC2AG_H60lidXTwyXqtD-BUeQsdRftwe-P3BZqgb0Q8Mu7eJrpKYqnPgFXIH4vPba-QvWbfVJARQxiNmBIwo9vDwzG7dJwzGUN-QQ==
AirTemperature,43.46204,-3.80485,https://playground.fiesta-iot.eu/iot-registry/api/resources/glXsMHxeVOIJKOjGd1PejTQczSSMEWDQvrSlZols3hJcVb9Mtooow9XwmsoR_hlZbhhjk5zAs28c1WJmqg3FU8J1z_EVtteD2RHYYVOPjiF8d45GcyTvWc_hWxgNV_TDPt2VyhUxE-WrrNoDy0WV2A==
AirTemperature,43.46276,-3.80485,https://playground.fiesta-iot.eu/iot-registry/api/resources/ekDvZPWdBvaKCk41h42UUmcms9gLsxOr0_Xwu4Jw2Scpdylh1ejBbeNzEplIMGE4TOHG8tnw3W1MmXaufXx7MpRzAHkrNEFi1p6XotYDTr5W3g3el0ZI5HBadHhCwCR110y-uT4eU2RcW-d0im2YYA==
